_id,app_name,raw_text,created_at,rating,engagement,clean_content
6a1588bde0b4ca638423bc6a,https://www.youtube.com/watch?v=3nizazXJGMg,Seebank adminnya murah..kalau ewallet dana soalnya murah ..di banding yg lain ..,2026-01-19T06:26:55.000Z,,0,seebank adminnya murahkalau ewallet dana soalnya murah di banding yg lain
6a1588bde0b4ca638423bc6b,https://www.youtube.com/watch?v=3nizazXJGMg,"Ovo kalau kirim uang ke ovo itu dapat potongan,contoh kirim 1 jutaasuk ke ovo itu nggak cukup 1 juta sisa 900 lebih,sama lebih kalau transfer",2026-04-21T06:26:55.000Z,,0,ovo kalau kirim uang ke ovo itu dapat potongancontoh kirim 1 jutaasuk ke ovo itu nggak cukup 1 juta sisa 900 lebihsama lebih kalau transfer
6a1588bde0b4ca638423bc6c,https://www.youtube.com/watch?v=3nizazXJGMg,"Gopay vs dana , enakan mana ya ?",2025-11-19T06:26:55.000Z,,3,gopay vs dana  enakan mana ya
6a1588bde0b4ca638423bc6d,https://www.youtube.com/watch?v=3nizazXJGMg,Iya kk,2026-04-28T06:26:55.000Z,,0,iya kk
6a1588bde0b4ca638423bc6e,https://www.youtube.com/watch?v=3nizazXJGMg,Dana,2026-01-19T06:26:55.000Z,,1,dana
6a1588bde0b4ca638423bc6f,https://www.youtube.com/watch?v=3nizazXJGMg,DANA,2026-04-19T06:26:55.000Z,,1,dana
6a1588bde0b4ca638423bc70,https://www.youtube.com/watch?v=3nizazXJGMg,Gopay,2025-12-19T06:26:55.000Z,,0,gopay
6a1588bde0b4ca638423bc71,https://www.youtube.com/watch?v=3nizazXJGMg,Goopay,2025-12-19T06:26:55.000Z,,0,goopay
6a1588bde0b4ca638423bc72,https://www.youtube.com/watch?v=3nizazXJGMg,Gopay,2026-01-19T06:26:55.000Z,,0,gopay
6a1588bde0b4ca638423bc73,https://www.youtube.com/watch?v=3nizazXJGMg,Gopay,2026-01-19T06:26:55.000Z,,0,gopay
6a1588bde0b4ca638423bc74,https://www.youtube.com/watch?v=3nizazXJGMg,Gopay pas masuk duit dari e wallet kena potongan ..kalau dana ngga ada,2026-01-19T06:26:55.000Z,,0,gopay pas masuk duit dari e wallet kena potongan kalau dana ngga ada
6a1588bde0b4ca638423bc75,https://www.youtube.com/watch?v=Xxnrd52GY6k,Enak dana ....tanpa potongan uang masuk dari ewallet lain ..kalau gopay parah top up dari ewallet lain saat masuk ke gopay kena potongan lagi sama gopay,2026-01-19T06:26:57.000Z,,0,enak dana tanpa potongan uang masuk dari ewallet lain kalau gopay parah top up dari ewallet lain saat masuk ke gopay kena potongan lagi sama gopay
6a1588bde0b4ca638423bc76,https://www.youtube.com/watch?v=Xxnrd52GY6k,Goppay sih,2025-11-19T06:26:57.000Z,,0,goppay sih
6a1588bde0b4ca638423bc77,https://www.youtube.com/watch?v=Xxnrd52GY6k,Suara lu mana co,2025-12-19T06:26:57.000Z,,0,suara lu mana co
6a1588bf9c71b62293d431d8,DANA,kasih dana instan dung plisss,2026-05-18T14:26:05.000Z,5,0,kasih dana instan dung plisss
6a1588bf9c71b62293d431d9,DANA,mantap,2026-05-18T14:20:18.000Z,5,0,mantap
6a1588bf9c71b62293d431da,DANA,semakin mudah dan mantap,2026-05-18T14:14:40.000Z,5,0,semakin mudah dan mantap
6a1588bf9c71b62293d431db,DANA,jelek lemot lama reapon buluk bikin pengen ngomong kotor aja login susah pake foto akun yg udah upgrade ganti nomor gak bisa jadi hilang akun bikin baru susah login aplikasi gak bagus ini gak aman jelek,2026-05-18T14:13:17.000Z,1,0,jelek lemot lama reapon buluk bikin pengen ngomong kotor aja login susah pake foto akun yg udah upgrade ganti nomor gak bisa jadi hilang akun bikin baru susah login aplikasi gak bagus ini gak aman jelek
6a1588bf9c71b62293d431dc,DANA,sangat membantu untuk mengirim saldo dana menabung👍🏽👍🏽,2026-05-18T14:12:05.000Z,5,0,sangat membantu untuk mengirim saldo dana menabung
6a1588bf9c71b62293d431dd,DANA,"terimakasih banyak bener""sangat membantu",2026-05-18T14:05:00.000Z,5,0,terimakasih banyak benersangat membantu
6a1588bf9c71b62293d431de,DANA,jas jis josss,2026-05-18T14:02:54.000Z,5,0,jas jis josss
6a1588bf9c71b62293d431df,DANA,tidak ada dana cicil yg punya saya,2026-05-18T14:00:32.000Z,3,0,tidak ada dana cicil yg punya saya
6a1588bf9c71b62293d431e0,DANA,oke,2026-05-18T13:59:48.000Z,5,0,oke
6a1588bf9c71b62293d431e1,DANA,akun saya gak bisa masuk padahal sinyal stabil gimana ini 🤬😡,2026-05-18T13:59:16.000Z,1,0,akun saya gak bisa masuk padahal sinyal stabil gimana ini
6a1588bf9c71b62293d431e2,DANA,ok 👍,2026-05-18T13:58:54.000Z,5,0,ok
6a1588bf9c71b62293d431e3,DANA,simpel dan mudah dipahami,2026-05-18T13:57:11.000Z,5,0,simpel dan mudah dipahami
6a1588bf9c71b62293d431e4,DANA,Bagussss,2026-05-18T13:56:56.000Z,5,0,bagussss
6a1588bf9c71b62293d431e5,DANA,ok simpel sat set,2026-05-18T13:54:44.000Z,5,0,ok simpel sat set
6a1588bf9c71b62293d431e6,DANA,maaf min sy baru isi dana 20rb dari bank BNI tpi blm masuk,2026-05-18T13:54:42.000Z,3,0,maaf min sy baru isi dana 20rb dari bank bni tpi blm masuk
6a1588bf9c71b62293d431e7,DANA,mantap,2026-05-18T13:51:02.000Z,3,0,mantap
6a1588bf9c71b62293d431e8,DANA,min permudahkan dana cicil,2026-05-18T13:50:59.000Z,5,0,min permudahkan dana cicil
6a1588bf9c71b62293d431e9,DANA,oke sangat puas,2026-05-18T13:49:48.000Z,4,0,oke sangat puas
6a1588bf9c71b62293d431ea,DANA,Mantap,2026-05-18T13:49:35.000Z,5,0,mantap
6a1588bf9c71b62293d431eb,DANA,memudahkan penyelesaian transaksi,2026-05-18T13:49:25.000Z,5,0,memudahkan penyelesaian transaksi
6a1588bf9c71b62293d431ec,DANA,bagus,2026-05-18T13:48:47.000Z,4,0,bagus
6a1588bf9c71b62293d431ed,DANA,cpat mudah mudahan slalu terpercaya,2026-05-18T13:48:38.000Z,5,0,cpat mudah mudahan slalu terpercaya
6a1588bf9c71b62293d431ee,DANA,bagus,2026-05-18T13:48:26.000Z,4,0,bagus
6a1588bf9c71b62293d431ef,DANA,baik,2026-05-18T13:46:15.000Z,3,0,baik
6a1588bf9c71b62293d431f0,DANA,good,2026-05-18T13:45:53.000Z,5,0,good
6a1588bf9c71b62293d431f1,DANA,keren,2026-05-18T13:45:12.000Z,5,0,keren
6a1588bf9c71b62293d431f2,DANA,sip mantap sangat puas,2026-05-18T13:43:58.000Z,5,0,sip mantap sangat puas
6a1588bf9c71b62293d431f3,DANA,"sudah baguss bahkan banyak membantu,,,bisa jadi andalan dalam transaksi",2026-05-18T13:43:56.000Z,5,0,sudah baguss bahkan banyak membantubisa jadi andalan dalam transaksi
6a1588bf9c71b62293d431f4,DANA,puas sekali,2026-05-18T13:43:48.000Z,5,0,puas sekali
6a1588bf9c71b62293d431f5,DANA,baik,2026-05-18T13:42:56.000Z,5,0,baik
6a1588bf9c71b62293d431f6,DANA,terbaik,2026-05-18T13:38:39.000Z,5,0,terbaik
6a1588bf9c71b62293d431f7,DANA,mudah dan terpecaya,2026-05-18T13:38:35.000Z,5,0,mudah dan terpecaya
6a1588bf9c71b62293d431f8,DANA,mantap lah pokok a,2026-05-18T13:37:05.000Z,5,0,mantap lah pokok a
6a1588bf9c71b62293d431f9,DANA,bagus sekali dan aman,2026-05-18T13:36:36.000Z,5,0,bagus sekali dan aman
6a1588bf9c71b62293d431fa,DANA,susah bahkan tidak bisa login karena OTP dikirim ke alamat Email yang sudah tidak aktif atau lupa sandi,2026-05-18T13:35:16.000Z,3,0,susah bahkan tidak bisa login karena otp dikirim ke alamat email yang sudah tidak aktif atau lupa sandi
6a1588bf9c71b62293d431fb,DANA,kenapa saya tidak bisa lagi menggunakan dana cicil pada aplikasi DANA saya,2026-05-18T13:34:05.000Z,5,0,kenapa saya tidak bisa lagi menggunakan dana cicil pada aplikasi dana saya
6a1588bf9c71b62293d431fc,DANA,palyleter saya tidak bisa digunakan! buat apa ada playlater,2026-05-18T13:34:01.000Z,1,0,palyleter saya tidak bisa digunakan buat apa ada playlater
6a1588bf9c71b62293d431fd,DANA,bagus,2026-05-18T13:33:05.000Z,5,0,bagus
6a1588bf9c71b62293d431fe,DANA,dana cicil engga bisa,2026-05-18T13:30:44.000Z,5,0,dana cicil engga bisa
6a1588bf9c71b62293d431ff,DANA,"sangat membantu saya ,🤣🤣🤣",2026-05-18T13:27:58.000Z,5,0,sangat membantu saya
6a1588bf9c71b62293d43200,DANA,em apakah dana bisa di pakai di umur 15 tahun,2026-05-18T13:23:05.000Z,5,0,em apakah dana bisa di pakai di umur 15 tahun
6a1588bf9c71b62293d43201,DANA,sangat berguna,2026-05-18T13:20:15.000Z,5,0,sangat berguna
6a1588bf9c71b62293d43202,DANA,dana sangat bagus dan sangat cepat buat transaksi,2026-05-18T13:17:23.000Z,5,0,dana sangat bagus dan sangat cepat buat transaksi
6a1588bf9c71b62293d43203,DANA,ga ada fitur dana cicil,2026-05-18T13:16:56.000Z,5,0,ga ada fitur dana cicil
6a1588bf9c71b62293d43204,DANA,aku [̲̅$̲̅(̲̅͡°͜ʖ͡°̲̅)̲̅$̲̅] jelek banget aplikasi nya,2026-05-18T13:15:10.000Z,1,0,aku  jelek banget aplikasi nya
6a1588bf9c71b62293d43205,DANA,mantap,2026-05-18T13:14:37.000Z,5,0,mantap
6a1588bf9c71b62293d43206,DANA,bagus,2026-05-18T13:13:57.000Z,5,0,bagus
6a1588bf9c71b62293d43207,DANA,dana the best,2026-05-18T13:13:05.000Z,5,0,dana the best
6a1588bf9c71b62293d43208,DANA,error,2026-05-18T13:10:41.000Z,1,0,error
6a1588bf9c71b62293d43209,DANA,bagus,2026-05-18T13:10:40.000Z,5,0,bagus
6a1588bf9c71b62293d4320a,DANA,sangat membantu,2026-05-18T13:09:12.000Z,5,0,sangat membantu
6a1588bf9c71b62293d4320b,DANA,hanya nonton aja,2026-05-18T13:07:38.000Z,5,0,hanya nonton aja
6a1588bf9c71b62293d4320c,DANA,sangat membantu,2026-05-18T13:06:25.000Z,5,0,sangat membantu
6a1588bf9c71b62293d4320d,DANA,bagus,2026-05-18T13:05:21.000Z,3,0,bagus
6a1588bf9c71b62293d4320e,DANA,tambahin fitur dana cicil di aplikasi dana sayaaa,2026-05-18T13:05:04.000Z,5,0,tambahin fitur dana cicil di aplikasi dana sayaaa
6a1588bf9c71b62293d4320f,DANA,masa sekarang dari bca kena admin sih,2026-05-18T13:04:09.000Z,1,0,masa sekarang dari bca kena admin sih
6a1588bf9c71b62293d43210,DANA,gampang Mun ek transaksi,2026-05-18T13:03:58.000Z,5,0,gampang mun ek transaksi
6a1588bf9c71b62293d43211,DANA,"selamat siang, saya mau mengadukan permasalahan tentang pembelian pulsa pake dana cicil kok dana cicil saya sedang tidak tersedia padahal per tanggal 14 kemarin udah lunas",2026-05-18T13:00:55.000Z,3,0,selamat siang saya mau mengadukan permasalahan tentang pembelian pulsa pake dana cicil kok dana cicil saya sedang tidak tersedia padahal per tanggal 14 kemarin udah lunas
6a1588bf9c71b62293d43212,DANA,mantap,2026-05-18T12:59:56.000Z,4,0,mantap
6a1588bf9c71b62293d43213,DANA,"Udah 2x dapet saldo dr A+ Reward tp gak keterima. Dan itu dr Daily check in hari kedua. Total 100 rupiah. Tanda terimanya ada, tp saldo dananya gak bertambah. Tolong diperbaiki",2026-05-18T12:59:32.000Z,3,0,udah 2x dapet saldo dr a reward tp gak keterima dan itu dr daily check in hari kedua total 100 rupiah tanda terimanya ada tp saldo dananya gak bertambah tolong diperbaiki
6a1588bf9c71b62293d43214,DANA,mudah dan cepat,2026-05-18T12:58:24.000Z,5,0,mudah dan cepat
6a1588bf9c71b62293d43215,DANA,sangat membantu,2026-05-18T12:57:58.000Z,5,0,sangat membantu
6a1588bf9c71b62293d43216,DANA,sangat membantu,2026-05-18T12:57:16.000Z,5,0,sangat membantu
6a1588bf9c71b62293d43217,DANA,"saya sangat senang sekali menggunakan aplikasi dana sangat mudah dijangkau, dan amanah",2026-05-18T12:57:05.000Z,5,0,saya sangat senang sekali menggunakan aplikasi dana sangat mudah dijangkau dan amanah
6a1588bf9c71b62293d43218,DANA,baguss,2026-05-18T12:55:30.000Z,5,0,baguss
6a1588bf9c71b62293d43219,DANA,"usahakan ada bonos Kouta utama untuk pgguna dana ,,, bonos poin yg besa dapat di tukar saldo ,,, dari isi ulang saldo ,,,",2026-05-18T12:54:38.000Z,5,0,usahakan ada bonos kouta utama untuk pgguna dana  bonos poin yg besa dapat di tukar saldo  dari isi ulang saldo
6a1588bf9c71b62293d4321a,DANA,sangat membantu,2026-05-18T12:53:51.000Z,5,0,sangat membantu
6a1588bf9c71b62293d4321b,DANA,kalau dana lebih baik Saya suka,2026-05-18T12:49:32.000Z,5,0,kalau dana lebih baik saya suka
6a1588bf9c71b62293d4321c,DANA,transaksi bagus,2026-05-18T12:49:18.000Z,5,0,transaksi bagus
6a1588bf9c71b62293d4321d,DANA,"bagaimana solusinya akun dana tidak bisa login padahal saldo nya banyak, kasih solusinya dana",2026-05-18T12:48:25.000Z,2,0,bagaimana solusinya akun dana tidak bisa login padahal saldo nya banyak kasih solusinya dana
6a1588bf9c71b62293d4321e,DANA,maaf saya untuk limit buat apa ada limit kalau tidak bisa di gunakan,2026-05-18T12:47:22.000Z,5,0,maaf saya untuk limit buat apa ada limit kalau tidak bisa di gunakan
6a1588bf9c71b62293d4321f,DANA,bagus,2026-05-18T12:45:34.000Z,5,0,bagus
6a1588bf9c71b62293d43220,DANA,gangguanna lila,2026-05-18T12:45:19.000Z,1,0,gangguanna lila
6a1588bf9c71b62293d43221,DANA,bagus,2026-05-18T12:45:15.000Z,5,0,bagus
6a1588bf9c71b62293d43222,DANA,best of mbanking,2026-05-18T12:44:21.000Z,5,0,best of mbanking
6a1588bf9c71b62293d43223,DANA,mudah,2026-05-18T12:43:30.000Z,4,0,mudah
6a1588bf9c71b62293d43224,DANA,Tolong aktive kan dana saya,2026-05-18T12:39:46.000Z,5,0,tolong aktive kan dana saya
6a1588bf9c71b62293d43225,DANA,sangat membantu,2026-05-18T12:35:01.000Z,5,0,sangat membantu
6a1588bf9c71b62293d43226,DANA,SAYA MAU HAPUR PERMANEN APLIKASI DANA,2026-05-18T12:31:16.000Z,4,0,saya mau hapur permanen aplikasi dana
6a1588bf9c71b62293d43227,DANA,aku suka dana,2026-05-18T12:26:07.000Z,5,0,aku suka dana
6a1588bf9c71b62293d43228,DANA,keren,2026-05-18T12:24:53.000Z,5,0,keren
6a1588bf9c71b62293d43229,DANA,mantap kadang gak bisa terima tf..knapA,2026-05-18T12:22:21.000Z,5,0,mantap kadang gak bisa terima tfknapa
6a1588bf9c71b62293d4322a,DANA,mantab,2026-05-18T12:21:24.000Z,5,0,mantab
6a1588bf9c71b62293d4322b,DANA,bagus,2026-05-18T12:21:05.000Z,5,0,bagus
6a1588bf9c71b62293d4322c,DANA,"Kenapa saya tidak bisa login ke dana ? katanya ada kendala jaringan dan coba lagi besok, padahal jaringan saya bagus",2026-05-18T12:21:00.000Z,1,0,kenapa saya tidak bisa login ke dana  katanya ada kendala jaringan dan coba lagi besok padahal jaringan saya bagus
6a1588bf9c71b62293d4322d,DANA,"kenapa mau mask sulit bgt yaaa,",2026-05-18T12:19:56.000Z,3,0,kenapa mau mask sulit bgt yaaa
6a1588bf9c71b62293d4322e,DANA,main bayar youtube sendiri sialan emang,2026-05-18T12:18:57.000Z,3,0,main bayar youtube sendiri sialan emang
6a1588bf9c71b62293d4322f,DANA,aplikasi jebakan sudah masuk isi saldo giliran mau dipakai transaksi seperti transfer dan beli pulsa selalu gagal hati2 dengan aplikasi ini untuk gak isi saldo dana terlalu banyak,2026-05-18T12:18:30.000Z,1,1,aplikasi jebakan sudah masuk isi saldo giliran mau dipakai transaksi seperti transfer dan beli pulsa selalu gagal hati2 dengan aplikasi ini untuk gak isi saldo dana terlalu banyak
6a1588bf9c71b62293d43230,DANA,mantap sekal,2026-05-18T12:15:39.000Z,2,0,mantap sekal
6a1588bf9c71b62293d43231,DANA,goddd,2026-05-18T12:15:18.000Z,5,0,goddd
6a1588bf9c71b62293d43232,DANA,sangat bagus n puas,2026-05-18T12:11:21.000Z,4,0,sangat bagus n puas
6a1588bf9c71b62293d43233,DANA,kalau nge tf sering delay benci bgt. download dana biar free transfer eh malah ada juga biaya admin nya,2026-05-18T12:11:15.000Z,2,0,kalau nge tf sering delay benci bgt download dana biar free transfer eh malah ada juga biaya admin nya
6a1588bf9c71b62293d43234,DANA,dana keren,2026-05-18T12:10:16.000Z,5,0,dana keren
6a1588bf9c71b62293d43235,DANA,"kebiasaan anying, tenor ngasih 2 opsi tapi setelah isi data diri malah jadi 1 opsi",2026-05-18T12:08:38.000Z,2,0,kebiasaan anying tenor ngasih 2 opsi tapi setelah isi data diri malah jadi 1 opsi
6a1588bf9c71b62293d43236,DANA,sangat baik dan terlindungi,2026-05-18T12:08:00.000Z,4,0,sangat baik dan terlindungi
6a1588bf9c71b62293d43237,DANA,saldo saya hilang hingga sampai saat ini tidak ada di kembalikan tolong bantu saya,2026-05-18T12:04:02.000Z,1,1,saldo saya hilang hingga sampai saat ini tidak ada di kembalikan tolong bantu saya
6a1588bf9c71b62293d43238,DANA,sangat membantu,2026-05-18T12:01:02.000Z,5,0,sangat membantu
6a1588bf9c71b62293d43239,DANA,mantap,2026-05-18T12:00:32.000Z,5,0,mantap
6a1588bf9c71b62293d4323a,DANA,recommended,2026-05-18T11:59:55.000Z,5,0,recommended
6a1588bf9c71b62293d4323b,DANA,good job,2026-05-18T11:57:48.000Z,4,0,good job
6a1588bf9c71b62293d4323c,DANA,bagaimana caranya apl dana tidak bisa menerima transferan,2026-05-18T11:55:59.000Z,2,0,bagaimana caranya apl dana tidak bisa menerima transferan
6a1588bf9c71b62293d4323d,DANA,mohon kerjasamanya,2026-05-18T11:55:24.000Z,4,0,mohon kerjasamanya
6a1588bf9c71b62293d4323e,DANA,saya pakai dana tuk belanja,2026-05-18T11:55:14.000Z,5,0,saya pakai dana tuk belanja
6a1588bf9c71b62293d4323f,DANA,oke,2026-05-18T11:51:06.000Z,5,0,oke
6a1588bf9c71b62293d43240,DANA,aplikasi merugikan. komplain selalu tidak nyambung,2026-05-18T11:50:29.000Z,1,0,aplikasi merugikan komplain selalu tidak nyambung
6a1588bf9c71b62293d43241,DANA,danacicilnya ga ada,2026-05-18T11:50:26.000Z,5,0,danacicilnya ga ada
6a1588bf9c71b62293d43242,DANA,Keamanan Kurang Gak ada verifikasi saldo lngsung hilang Pakai apk lain aj,2026-05-18T11:50:14.000Z,1,0,keamanan kurang gak ada verifikasi saldo lngsung hilang pakai apk lain aj
6a1588bf9c71b62293d43243,DANA,Semua Transaksi Lancar,2026-05-18T11:48:49.000Z,5,0,semua transaksi lancar
6a1588bf9c71b62293d43244,DANA,wokeh,2026-05-18T11:47:36.000Z,3,0,wokeh
6a1588bf9c71b62293d43245,DANA,memudahkan segalanya,2026-05-18T11:46:13.000Z,5,0,memudahkan segalanya
6a1588bf9c71b62293d43246,DANA,Ralate. .. syukurlah bisa digunakan lagi,2026-05-18T11:42:28.000Z,5,0,ralate  syukurlah bisa digunakan lagi
6a1588bf9c71b62293d43247,DANA,hhahha,2026-05-18T11:40:47.000Z,4,0,hhahha
6a1588bf9c71b62293d43248,DANA,aman dan terkendali,2026-05-18T11:39:17.000Z,5,0,aman dan terkendali
6a1588bf9c71b62293d43249,DANA,jos,2026-05-18T11:37:36.000Z,5,0,jos
6a1588bf9c71b62293d4324a,DANA,gimana telat bayar nya..orang limit nya aja belum di pakai sama sekali...limit belum terpakai sepeserpun ..tapi ga bisa di gunakan kan aneh dana cicil ni,2026-05-18T11:36:50.000Z,1,0,gimana telat bayar nyaorang limit nya aja belum di pakai sama sekalilimit belum terpakai sepeserpun tapi ga bisa di gunakan kan aneh dana cicil ni
6a1588bf9c71b62293d4324b,DANA,mantap,2026-05-18T11:35:34.000Z,5,0,mantap
6a1588bf9c71b62293d4324c,DANA,"membantu dalam transaksi, banyak fitur",2026-05-18T11:28:53.000Z,5,0,membantu dalam transaksi banyak fitur
6a1588bf9c71b62293d4324d,DANA,sangat mudah,2026-05-18T11:27:48.000Z,5,0,sangat mudah
6a1588bf9c71b62293d4324e,DANA,sangat membantu,2026-05-18T11:26:54.000Z,5,0,sangat membantu
6a1588bf9c71b62293d4324f,DANA,mantap,2026-05-18T11:21:38.000Z,5,0,mantap
6a1588bf9c71b62293d43250,DANA,"awal nya membantu sih bisa transaksi transfer,eh tau² k klik beli emas aja saldo ku k tarik tidak bisa kembali d fitur emas dana ,mohon bantuannya 🙏",2026-05-18T11:21:09.000Z,4,0,awal nya membantu sih bisa transaksi transfereh tau k klik beli emas aja saldo ku k tarik tidak bisa kembali d fitur emas dana mohon bantuannya
6a1588bf9c71b62293d43251,DANA,sangat bagus,2026-05-18T11:20:51.000Z,5,0,sangat bagus
6a1588bf9c71b62293d43252,DANA,mudahnya ngirim ngirim duit,2026-05-18T11:18:19.000Z,5,0,mudahnya ngirim ngirim duit
6a1588bf9c71b62293d43253,DANA,mantaplah🙏🤝💪,2026-05-18T11:16:07.000Z,5,0,mantaplah
6a1588bf9c71b62293d43254,DANA,semoga dengan fitur pln mobile makin memudahkan konsumen.,2026-05-18T11:15:45.000Z,5,0,semoga dengan fitur pln mobile makin memudahkan konsumen
6a1588bf9c71b62293d43255,DANA,bagus,2026-05-18T11:15:38.000Z,5,0,bagus
6a1588bf9c71b62293d43256,DANA,"transaksi lebih cepat, dan gak ribet. terimaksih",2026-05-18T11:14:34.000Z,4,0,transaksi lebih cepat dan gak ribet terimaksih
6a1588bf9c71b62293d43257,DANA,"akun tdinya dah premium,trus dihapus akun karna da yg ngehack,log in lg akunnya jdi ga premium,giliran di upgrade susahnya innalillahi...dana why???",2026-05-18T11:11:47.000Z,5,0,akun tdinya dah premiumtrus dihapus akun karna da yg ngehacklog in lg akunnya jdi ga premiumgiliran di upgrade susahnya innalillahidana why
6a1588bf9c71b62293d43258,DANA,sangat baik,2026-05-18T11:11:31.000Z,5,0,sangat baik
6a1588bf9c71b62293d43259,DANA,untuk fitur dana cicil saya sudah sering menggunakan nya tetapi limit belum naik2 udah hampir 2 tahun,2026-05-18T11:10:35.000Z,2,0,untuk fitur dana cicil saya sudah sering menggunakan nya tetapi limit belum naik2 udah hampir 2 tahun
6a1588bf9c71b62293d4325a,DANA,di karna kan tidak bisa narik uang di dana bisnis,2026-05-18T11:10:07.000Z,1,0,di karna kan tidak bisa narik uang di dana bisnis
6a1588bf9c71b62293d4325b,DANA,kenapa sih kalu mau bertransaksi selalu di batasi kalu mau ngasih duit ke temen di sangkanya main selot terus aneh,2026-05-18T11:10:03.000Z,3,0,kenapa sih kalu mau bertransaksi selalu di batasi kalu mau ngasih duit ke temen di sangkanya main selot terus aneh
6a1588bf9c71b62293d4325c,DANA,sangat puas,2026-05-18T11:08:16.000Z,5,0,sangat puas
6a1588bf9c71b62293d4325d,DANA,MUDAH,2026-05-18T11:03:58.000Z,5,0,mudah
6a1588bf9c71b62293d4325e,DANA,Apk.dana sekali kirim tanpa hambatan pokoya lancar trus👍👍👍.trimkasih,2026-05-18T10:59:55.000Z,5,1,apkdana sekali kirim tanpa hambatan pokoya lancar trustrimkasih
6a1588bf9c71b62293d4325f,DANA,bagus untuk menyimpan uang,2026-05-18T10:58:12.000Z,5,0,bagus untuk menyimpan uang
6a1588bf9c71b62293d43260,DANA,bagus,2026-05-18T10:57:02.000Z,5,0,bagus
6a1588bf9c71b62293d43261,DANA,josht,2026-05-18T10:55:53.000Z,5,0,josht
6a1588bf9c71b62293d43262,DANA,bagus,2026-05-18T10:55:42.000Z,5,0,bagus
6a1588bf9c71b62293d43263,DANA,Lelet respon bukan tentang nominal pulsa yang cuma 25k tapi tentang kelancaran transaksi dan ke percayaan masa ngisi pulsa harus nunggu 24jam ngotak dong!!,2026-05-18T10:52:25.000Z,2,0,lelet respon bukan tentang nominal pulsa yang cuma 25k tapi tentang kelancaran transaksi dan ke percayaan masa ngisi pulsa harus nunggu 24jam ngotak dong
6a1588bf9c71b62293d43264,DANA,memuaskan,2026-05-18T10:51:25.000Z,5,0,memuaskan
6a1588bf9c71b62293d43265,DANA,"tolong ya kalau bikin app yg bener, mau masuk susah, app macam apa kalian ini",2026-05-18T10:51:06.000Z,1,0,tolong ya kalau bikin app yg bener mau masuk susah app macam apa kalian ini
6a1588bf9c71b62293d43266,DANA,sangat membantu,2026-05-18T10:49:11.000Z,5,0,sangat membantu
6a1588bf9c71b62293d43267,DANA,Bagus dan membantu,2026-05-18T10:49:04.000Z,5,0,bagus dan membantu
6a1588bf9c71b62293d43268,DANA,menarik,2026-05-18T10:48:16.000Z,5,0,menarik
6a1588bf9c71b62293d43269,DANA,sangat bagus transaksi TDK ribet,2026-05-18T10:45:48.000Z,5,0,sangat bagus transaksi tdk ribet
6a1588bf9c71b62293d4326a,DANA,sangat bagus pakai dana,2026-05-18T10:42:40.000Z,5,0,sangat bagus pakai dana
6a1588bf9c71b62293d4326b,DANA,"Dana saya gak bisa di buka, tiba-tiba keluar sendiri ""DANA TERUS BERHENTI""",2026-05-18T10:42:30.000Z,1,0,dana saya gak bisa di buka tibatiba keluar sendiri dana terus berhenti
6a1588bf9c71b62293d4326c,DANA,bagus,2026-05-18T10:41:28.000Z,5,0,bagus
6a1588bf9c71b62293d4326d,DANA,akun saya susah log in,2026-05-18T10:41:13.000Z,4,0,akun saya susah log in
6a1588bf9c71b62293d4326e,DANA,kak plis tolong aktif kan dana cicilan,2026-05-18T10:39:35.000Z,5,0,kak plis tolong aktif kan dana cicilan
6a1588bf9c71b62293d4326f,DANA,"uang saya di dana plus tidak dapat dipakai, keterangan saldo tidk tersedia, padahal jumlah saldo saya masih ada.. saya butuh uang itu, tapi DANA malah tahan uang saya",2026-05-18T10:39:12.000Z,3,0,uang saya di dana plus tidak dapat dipakai keterangan saldo tidk tersedia padahal jumlah saldo saya masih ada saya butuh uang itu tapi dana malah tahan uang saya
6a1588bf9c71b62293d43270,DANA,aplikasi DANA mantap sekali... sukses selalu aplikasi DANA...,2026-05-18T10:38:05.000Z,5,0,aplikasi dana mantap sekali sukses selalu aplikasi dana
6a1588bf9c71b62293d43271,DANA,sangat membantu,2026-05-18T10:36:39.000Z,5,0,sangat membantu
6a1588bf9c71b62293d43272,DANA,puas,2026-05-18T10:34:48.000Z,5,0,puas
6a1588bf9c71b62293d43273,DANA,lebih mudah kirim uang,2026-05-18T10:32:35.000Z,5,0,lebih mudah kirim uang
6a1588bf9c71b62293d43274,DANA,mantap,2026-05-18T10:31:51.000Z,5,0,mantap
6a1588bf9c71b62293d43275,DANA,makan ajh tuh duit gua dah gini amat ini apk.pake segala nahan nahan duit orang.,2026-05-18T10:28:44.000Z,1,1,makan ajh tuh duit gua dah gini amat ini apkpake segala nahan nahan duit orang
6a1588bf9c71b62293d43276,DANA,"aplikasi ga jelas. gj apk anj, duit gw terus²an di ambil babi yg tdi nya 20k eh pas liat nya lagi sisa 2k anj. apk gj, duit ku bnyk keluar, ga usah dowload deh",2026-05-18T10:28:38.000Z,2,0,aplikasi ga jelas gj apk anj duit gw terusan di ambil babi yg tdi nya 20k eh pas liat nya lagi sisa 2k anj apk gj duit ku bnyk keluar ga usah dowload deh
6a1588bf9c71b62293d43277,DANA,sangat membantu sekali,2026-05-18T10:28:27.000Z,5,0,sangat membantu sekali
